STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,지표
A_2024_00678,QY,200901,,,520019,방배지역,100001,공실률,3.8,%,,서울>강남지역>방배지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520019,방배지역,100001,임대료,16.1,천원/㎡,,서울>강남지역>방배지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520019,방배지역,100001,투자수익률,-1.01,%,,서울>강남지역>방배지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520020,서초지역,100001,공실률,11.3,%,,서울>강남지역>서초지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520020,서초지역,100001,임대료,21.8,천원/㎡,,서울>강남지역>서초지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520020,서초지역,100001,투자수익률,-0.12,%,,서울>강남지역>서초지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520021,도산로지역,100001,공실률,6.1,%,,서울>강남지역>도산로지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520021,도산로지역,100001,임대료,17.6,천원/㎡,,서울>강남지역>도산로지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520021,도산로지역,100001,투자수익률,-1.95,%,,서울>강남지역>도산로지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520022,역삼북부지역,100001,공실률,1.7,%,,서울>강남지역>역삼북부지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520022,역삼북부지역,100001,임대료,27.9,천원/㎡,,서울>강남지역>역삼북부지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520022,역삼북부지역,100001,투자수익률,-2.27,%,,서울>강남지역>역삼북부지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520023,선릉북부지역,100001,공실률,3.2,%,,서울>강남지역>선릉북부지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520023,선릉북부지역,100001,임대료,21.1,천원/㎡,,서울>강남지역>선릉북부지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520023,선릉북부지역,100001,투자수익률,-2.85,%,,서울>강남지역>선릉북부지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520024,삼성북부지역,100001,공실률,3.3,%,,서울>강남지역>삼성북부지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520024,삼성북부지역,100001,임대료,21.1,천원/㎡,,서울>강남지역>삼성북부지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520024,삼성북부지역,100001,투자수익률,-0.77,%,,서울>강남지역>삼성북부지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520025,역삼남부지역,100001,공실률,6.4,%,,서울>강남지역>역삼남부지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520025,역삼남부지역,100001,임대료,17.8,천원/㎡,,서울>강남지역>역삼남부지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520025,역삼남부지역,100001,투자수익률,-2.9,%,,서울>강남지역>역삼남부지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520026,선릉남부지역,100001,공실률,2.7,%,,서울>강남지역>선릉남부지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520026,선릉남부지역,100001,임대료,19.5,천원/㎡,,서울>강남지역>선릉남부지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520026,선릉남부지역,100001,투자수익률,-2.33,%,,서울>강남지역>선릉남부지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520027,삼성남부지역,100001,공실률,7.5,%,,서울>강남지역>삼성남부지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520027,삼성남부지역,100001,임대료,24.0,천원/㎡,,서울>강남지역>삼성남부지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520027,삼성남부지역,100001,투자수익률,-1.11,%,,서울>강남지역>삼성남부지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520028,양재지역,100001,공실률,4.8,%,,서울>강남지역>양재지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520028,양재지역,100001,임대료,15.7,천원/㎡,,서울>강남지역>양재지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520028,양재지역,100001,투자수익률,-0.24,%,,서울>강남지역>양재지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520029,송파지역,100001,공실률,2.5,%,,서울>강남지역>송파지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520029,송파지역,100001,임대료,16.3,천원/㎡,,서울>강남지역>송파지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520029,송파지역,100001,투자수익률,0.33,%,,서울>강남지역>송파지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520031,충정로지역,100001,공실률,1.7,%,,서울>기타지역>충정로지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520031,충정로지역,100001,임대료,17.5,천원/㎡,,서울>기타지역>충정로지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520031,충정로지역,100001,투자수익률,0.64,%,,서울>기타지역>충정로지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520032,노원지역,100001,공실률,2.1,%,,서울>기타지역>노원지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520032,노원지역,100001,임대료,10.4,천원/㎡,,서울>기타지역>노원지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520032,노원지역,100001,투자수익률,-0.12,%,,서울>기타지역>노원지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520033,동대문성동지역,100001,공실률,5.7,%,,서울>기타지역>동대문성동지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520033,동대문성동지역,100001,임대료,9.8,천원/㎡,,서울>기타지역>동대문성동지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520033,동대문성동지역,100001,투자수익률,-0.89,%,,서울>기타지역>동대문성동지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520034,용산지역,100001,공실률,18.2,%,,서울>기타지역>용산지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520034,용산지역,100001,임대료,19.6,천원/㎡,,서울>기타지역>용산지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520034,용산지역,100001,투자수익률,-0.12,%,,서울>기타지역>용산지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520035,강서목동지역,100001,공실률,5.5,%,,서울>기타지역>강서목동지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520035,강서목동지역,100001,임대료,11.5,천원/㎡,,서울>기타지역>강서목동지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520035,강서목동지역,100001,투자수익률,-0.82,%,,서울>기타지역>강서목동지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520036,구로지역,100001,공실률,12.4,%,,서울>기타지역>구로지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520036,구로지역,100001,임대료,9.8,천원/㎡,,서울>기타지역>구로지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520036,구로지역,100001,투자수익률,1.12,%,,서울>기타지역>구로지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520037,사당지역,100001,공실률,5.0,%,,서울>기타지역>사당지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520037,사당지역,100001,임대료,10.0,천원/㎡,,서울>기타지역>사당지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520037,사당지역,100001,투자수익률,-0.17,%,,서울>기타지역>사당지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200901,,,520038,천호지역,100001,공실률,14.9,%,,서울>기타지역>천호지역,공실률,2009년 1분기,공실률
A_2024_00680,QY,200901,,,520038,천호지역,100001,임대료,10.6,천원/㎡,,서울>기타지역>천호지역,임대료,2009년 1분기,임대료
A_2024_00682,QY,200901,,,520038,천호지역,100001,투자수익률,0.84,%,,서울>기타지역>천호지역,투자수익률,2009년 1분기,투자수익률
A_2024_00678,QY,200902,,,500002,서울,100001,공실률,6.7,%,,서울,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,500002,서울,100001,임대료,18.9,천원/㎡,,서울,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,500002,서울,100001,투자수익률,2.47,%,,서울,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,510003,도심지역,100001,공실률,6.0,%,,서울>도심지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,510003,도심지역,100001,임대료,21.6,천원/㎡,,서울>도심지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,510003,도심지역,100001,투자수익률,2.12,%,,서울>도심지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,510004,여의도마포지역,100001,공실률,4.1,%,,서울>여의도마포지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,510004,여의도마포지역,100001,임대료,15.0,천원/㎡,,서울>여의도마포지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,510004,여의도마포지역,100001,투자수익률,2.9,%,,서울>여의도마포지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,510005,강남지역,100001,공실률,6.2,%,,서울>강남지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,510005,강남지역,100001,임대료,20.8,천원/㎡,,서울>강남지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,510005,강남지역,100001,투자수익률,2.89,%,,서울>강남지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,510006,기타지역,100001,공실률,11.9,%,,서울>기타지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,510006,기타지역,100001,임대료,13.8,천원/㎡,,서울>기타지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,510006,기타지역,100001,투자수익률,1.75,%,,서울>기타지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520004,신문로지역,100001,공실률,3.4,%,,서울>도심지역>신문로지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520004,신문로지역,100001,임대료,24.5,천원/㎡,,서울>도심지역>신문로지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520004,신문로지역,100001,투자수익률,2.18,%,,서울>도심지역>신문로지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520005,우정국로지역,100001,공실률,9.9,%,,서울>도심지역>우정국로지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520005,우정국로지역,100001,임대료,25.7,천원/㎡,,서울>도심지역>우정국로지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520005,우정국로지역,100001,투자수익률,2.6,%,,서울>도심지역>우정국로지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520006,무교지역,100001,공실률,7.0,%,,서울>도심지역>무교지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520006,무교지역,100001,임대료,23.3,천원/㎡,,서울>도심지역>무교지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520006,무교지역,100001,투자수익률,2.62,%,,서울>도심지역>무교지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520007,청계지역,100001,공실률,6.2,%,,서울>도심지역>청계지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520007,청계지역,100001,임대료,22.3,천원/㎡,,서울>도심지역>청계지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520007,청계지역,100001,투자수익률,1.84,%,,서울>도심지역>청계지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520008,서울역지역,100001,공실률,3.5,%,,서울>도심지역>서울역지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520008,서울역지역,100001,임대료,18.5,천원/㎡,,서울>도심지역>서울역지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520008,서울역지역,100001,투자수익률,1.81,%,,서울>도심지역>서울역지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520009,남대문지역,100001,공실률,5.4,%,,서울>도심지역>남대문지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520009,남대문지역,100001,임대료,20.4,천원/㎡,,서울>도심지역>남대문지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520009,남대문지역,100001,투자수익률,2.05,%,,서울>도심지역>남대문지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520010,명동지역,100001,공실률,3.8,%,,서울>도심지역>명동지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520010,명동지역,100001,임대료,16.4,천원/㎡,,서울>도심지역>명동지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520010,명동지역,100001,투자수익률,1.55,%,,서울>도심지역>명동지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520011,기타지역,100001,공실률,7.5,%,,서울>도심지역>기타지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520011,기타지역,100001,임대료,10.5,천원/㎡,,서울>도심지역>기타지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520011,기타지역,100001,투자수익률,1.48,%,,서울>도심지역>기타지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520013,마포지역,100001,공실률,9.0,%,,서울>여의도마포지역>마포지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520013,마포지역,100001,임대료,13.5,천원/㎡,,서울>여의도마포지역>마포지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520013,마포지역,100001,투자수익률,2.17,%,,서울>여의도마포지역>마포지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520014,국회앞지역,100001,공실률,3.0,%,,서울>여의도마포지역>국회앞지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520014,국회앞지역,100001,임대료,9.5,천원/㎡,,서울>여의도마포지역>국회앞지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520014,국회앞지역,100001,투자수익률,2.78,%,,서울>여의도마포지역>국회앞지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520015,여의도중앙지역,100001,공실률,3.0,%,,서울>여의도마포지역>여의도중앙지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520015,여의도중앙지역,100001,임대료,14.9,천원/㎡,,서울>여의도마포지역>여의도중앙지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520015,여의도중앙지역,100001,투자수익률,3.27,%,,서울>여의도마포지역>여의도중앙지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520016,증권거래소지역,100001,공실률,1.8,%,,서울>여의도마포지역>증권거래소지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520016,증권거래소지역,100001,임대료,17.8,천원/㎡,,서울>여의도마포지역>증권거래소지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520016,증권거래소지역,100001,투자수익률,2.43,%,,서울>여의도마포지역>증권거래소지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520017,영등포지역,100001,공실률,6.3,%,,서울>여의도마포지역>영등포지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520017,영등포지역,100001,임대료,11.6,천원/㎡,,서울>여의도마포지역>영등포지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520017,영등포지역,100001,투자수익률,5.8,%,,서울>여의도마포지역>영등포지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520019,방배지역,100001,공실률,2.5,%,,서울>강남지역>방배지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520019,방배지역,100001,임대료,16.2,천원/㎡,,서울>강남지역>방배지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520019,방배지역,100001,투자수익률,1.91,%,,서울>강남지역>방배지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520020,서초지역,100001,공실률,11.3,%,,서울>강남지역>서초지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520020,서초지역,100001,임대료,22.2,천원/㎡,,서울>강남지역>서초지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520020,서초지역,100001,투자수익률,2.57,%,,서울>강남지역>서초지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520021,도산로지역,100001,공실률,6.5,%,,서울>강남지역>도산로지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520021,도산로지역,100001,임대료,17.6,천원/㎡,,서울>강남지역>도산로지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520021,도산로지역,100001,투자수익률,2.82,%,,서울>강남지역>도산로지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520022,역삼북부지역,100001,공실률,1.2,%,,서울>강남지역>역삼북부지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520022,역삼북부지역,100001,임대료,27.9,천원/㎡,,서울>강남지역>역삼북부지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520022,역삼북부지역,100001,투자수익률,3.4,%,,서울>강남지역>역삼북부지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520023,선릉북부지역,100001,공실률,10.3,%,,서울>강남지역>선릉북부지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520023,선릉북부지역,100001,임대료,21.1,천원/㎡,,서울>강남지역>선릉북부지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520023,선릉북부지역,100001,투자수익률,2.81,%,,서울>강남지역>선릉북부지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520024,삼성북부지역,100001,공실률,5.2,%,,서울>강남지역>삼성북부지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520024,삼성북부지역,100001,임대료,21.2,천원/㎡,,서울>강남지역>삼성북부지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520024,삼성북부지역,100001,투자수익률,3.61,%,,서울>강남지역>삼성북부지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520025,역삼남부지역,100001,공실률,11.4,%,,서울>강남지역>역삼남부지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520025,역삼남부지역,100001,임대료,17.8,천원/㎡,,서울>강남지역>역삼남부지역,임대료,2009년 2분기,임대료
A_2024_00682,QY,200902,,,520025,역삼남부지역,100001,투자수익률,2.77,%,,서울>강남지역>역삼남부지역,투자수익률,2009년 2분기,투자수익률
A_2024_00678,QY,200902,,,520026,선릉남부지역,100001,공실률,4.4,%,,서울>강남지역>선릉남부지역,공실률,2009년 2분기,공실률
A_2024_00680,QY,200902,,,520026,선릉남부지역,100001,임대료,19.5,천원/㎡,,서울>강남지역>선릉남부지역,임대료,2009년 2분기,임대료
