STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,지표
A_2024_00678,QY,201202,,,510004,여의도마포지역,100001,공실률,4.2,%,,서울>여의도마포지역,공실률,2012년 2분기,공실률
A_2024_00680,QY,201202,,,510004,여의도마포지역,100001,임대료,16.5,천원/㎡,,서울>여의도마포지역,임대료,2012년 2분기,임대료
A_2024_00682,QY,201202,,,510004,여의도마포지역,100001,투자수익률,2.32,%,,서울>여의도마포지역,투자수익률,2012년 2분기,투자수익률
A_2024_00678,QY,201202,,,510005,강남지역,100001,공실률,6.8,%,,서울>강남지역,공실률,2012년 2분기,공실률
A_2024_00680,QY,201202,,,510005,강남지역,100001,임대료,21.3,천원/㎡,,서울>강남지역,임대료,2012년 2분기,임대료
A_2024_00682,QY,201202,,,510005,강남지역,100001,투자수익률,1.84,%,,서울>강남지역,투자수익률,2012년 2분기,투자수익률
A_2024_00678,QY,201202,,,510006,기타지역,100001,공실률,4.8,%,,서울>기타지역,공실률,2012년 2분기,공실률
A_2024_00680,QY,201202,,,510006,기타지역,100001,임대료,15.3,천원/㎡,,서울>기타지역,임대료,2012년 2분기,임대료
A_2024_00682,QY,201202,,,510006,기타지역,100001,투자수익률,1.86,%,,서울>기타지역,투자수익률,2012년 2분기,투자수익률
A_2024_00678,QY,201203,,,500002,서울,100001,공실률,6.0,%,,서울,공실률,2012년 3분기,공실률
A_2024_00680,QY,201203,,,500002,서울,100001,임대료,20.7,천원/㎡,,서울,임대료,2012년 3분기,임대료
A_2024_00682,QY,201203,,,500002,서울,100001,투자수익률,0.31,%,,서울,투자수익률,2012년 3분기,투자수익률
A_2024_00678,QY,201203,,,510003,도심지역,100001,공실률,6.9,%,,서울>도심지역,공실률,2012년 3분기,공실률
A_2024_00680,QY,201203,,,510003,도심지역,100001,임대료,24.3,천원/㎡,,서울>도심지역,임대료,2012년 3분기,임대료
A_2024_00682,QY,201203,,,510003,도심지역,100001,투자수익률,-0.23,%,,서울>도심지역,투자수익률,2012년 3분기,투자수익률
A_2024_00678,QY,201203,,,510004,여의도마포지역,100001,공실률,4.7,%,,서울>여의도마포지역,공실률,2012년 3분기,공실률
A_2024_00680,QY,201203,,,510004,여의도마포지역,100001,임대료,17.3,천원/㎡,,서울>여의도마포지역,임대료,2012년 3분기,임대료
A_2024_00682,QY,201203,,,510004,여의도마포지역,100001,투자수익률,1.05,%,,서울>여의도마포지역,투자수익률,2012년 3분기,투자수익률
A_2024_00678,QY,201203,,,510005,강남지역,100001,공실률,6.2,%,,서울>강남지역,공실률,2012년 3분기,공실률
A_2024_00680,QY,201203,,,510005,강남지역,100001,임대료,21.3,천원/㎡,,서울>강남지역,임대료,2012년 3분기,임대료
A_2024_00682,QY,201203,,,510005,강남지역,100001,투자수익률,0.34,%,,서울>강남지역,투자수익률,2012년 3분기,투자수익률
A_2024_00678,QY,201203,,,510006,기타지역,100001,공실률,5.2,%,,서울>기타지역,공실률,2012년 3분기,공실률
A_2024_00680,QY,201203,,,510006,기타지역,100001,임대료,15.4,천원/㎡,,서울>기타지역,임대료,2012년 3분기,임대료
A_2024_00682,QY,201203,,,510006,기타지역,100001,투자수익률,0.53,%,,서울>기타지역,투자수익률,2012년 3분기,투자수익률
A_2024_00678,QY,201204,,,500002,서울,100001,공실률,6.3,%,,서울,공실률,2012년 4분기,공실률
A_2024_00680,QY,201204,,,500002,서울,100001,임대료,20.7,천원/㎡,,서울,임대료,2012년 4분기,임대료
A_2024_00682,QY,201204,,,500002,서울,100001,투자수익률,1.99,%,,서울,투자수익률,2012년 4분기,투자수익률
A_2024_00678,QY,201204,,,510003,도심지역,100001,공실률,7.2,%,,서울>도심지역,공실률,2012년 4분기,공실률
A_2024_00680,QY,201204,,,510003,도심지역,100001,임대료,24.3,천원/㎡,,서울>도심지역,임대료,2012년 4분기,임대료
A_2024_00682,QY,201204,,,510003,도심지역,100001,투자수익률,2.55,%,,서울>도심지역,투자수익률,2012년 4분기,투자수익률
A_2024_00678,QY,201204,,,510004,여의도마포지역,100001,공실률,6.1,%,,서울>여의도마포지역,공실률,2012년 4분기,공실률
A_2024_00680,QY,201204,,,510004,여의도마포지역,100001,임대료,17.0,천원/㎡,,서울>여의도마포지역,임대료,2012년 4분기,임대료
A_2024_00682,QY,201204,,,510004,여의도마포지역,100001,투자수익률,1.61,%,,서울>여의도마포지역,투자수익률,2012년 4분기,투자수익률
A_2024_00678,QY,201204,,,510005,강남지역,100001,공실률,6.2,%,,서울>강남지역,공실률,2012년 4분기,공실률
A_2024_00680,QY,201204,,,510005,강남지역,100001,임대료,21.3,천원/㎡,,서울>강남지역,임대료,2012년 4분기,임대료
A_2024_00682,QY,201204,,,510005,강남지역,100001,투자수익률,1.84,%,,서울>강남지역,투자수익률,2012년 4분기,투자수익률
A_2024_00678,QY,201204,,,510006,기타지역,100001,공실률,5.3,%,,서울>기타지역,공실률,2012년 4분기,공실률
A_2024_00680,QY,201204,,,510006,기타지역,100001,임대료,15.4,천원/㎡,,서울>기타지역,임대료,2012년 4분기,임대료
A_2024_00682,QY,201204,,,510006,기타지역,100001,투자수익률,1.69,%,,서울>기타지역,투자수익률,2012년 4분기,투자수익률
A_2024_00238,QY,201301,,,500002,서울,100001,공실률,6.2,%,,서울,공실률,2013년 1분기,공실률
A_2024_00418,QY,201301,,,500002,서울,100001,임대수입(%),98.97093082251132,%,,서울,임대수입(%),2013년 1분기,순영업소득
A_2024_00257,QY,201301,,,500002,서울,100001,임대료,20.4231938160158,천원/㎡,,서울,임대료,2013년 1분기,임대료
A_2024_00346,QY,201301,,,500002,서울,100001,소득수익률,1.45,%,,서울,소득수익률,2013년 1분기,투자수익률
A_2024_00238,QY,201301,,,510003,도심,100001,공실률,6.2,%,,서울>도심,공실률,2013년 1분기,공실률
A_2024_00418,QY,201301,,,510003,도심,100001,임대수입(%),98.96248492519165,%,,서울>도심,임대수입(%),2013년 1분기,순영업소득
A_2024_00257,QY,201301,,,510003,도심,100001,임대료,24.3572888338852,천원/㎡,,서울>도심,임대료,2013년 1분기,임대료
A_2024_00346,QY,201301,,,510003,도심,100001,소득수익률,1.72,%,,서울>도심,소득수익률,2013년 1분기,투자수익률
A_2024_00238,QY,201301,,,510004,강남,100001,공실률,5.9,%,,서울>강남,공실률,2013년 1분기,공실률
A_2024_00418,QY,201301,,,510004,강남,100001,임대수입(%),99.15840888553849,%,,서울>강남,임대수입(%),2013년 1분기,순영업소득
A_2024_00257,QY,201301,,,510004,강남,100001,임대료,21.6370286211906,천원/㎡,,서울>강남,임대료,2013년 1분기,임대료
A_2024_00346,QY,201301,,,510004,강남,100001,소득수익률,1.29,%,,서울>강남,소득수익률,2013년 1분기,투자수익률
A_2024_00238,QY,201301,,,510005,여의도마포,100001,공실률,6.2,%,,서울>여의도마포,공실률,2013년 1분기,공실률
A_2024_00418,QY,201301,,,510005,여의도마포,100001,임대수입(%),98.67179299256519,%,,서울>여의도마포,임대수입(%),2013년 1분기,순영업소득
A_2024_00257,QY,201301,,,510005,여의도마포,100001,임대료,17.9329938231786,천원/㎡,,서울>여의도마포,임대료,2013년 1분기,임대료
A_2024_00346,QY,201301,,,510005,여의도마포,100001,소득수익률,1.51,%,,서울>여의도마포,소득수익률,2013년 1분기,투자수익률
A_2024_00238,QY,201301,,,510006,기타,100001,공실률,5.4,%,,서울>기타,공실률,2013년 1분기,공실률
A_2024_00418,QY,201301,,,510006,기타,100001,임대수입(%),98.86121920209187,%,,서울>기타,임대수입(%),2013년 1분기,순영업소득
A_2024_00257,QY,201301,,,510006,기타,100001,임대료,14.1307944954158,천원/㎡,,서울>기타,임대료,2013년 1분기,임대료
A_2024_00346,QY,201301,,,510006,기타,100001,소득수익률,1.32,%,,서울>기타,소득수익률,2013년 1분기,투자수익률
A_2024_00238,QY,201302,,,500002,서울,100001,공실률,6.4,%,,서울,공실률,2013년 2분기,공실률
A_2024_00418,QY,201302,,,500002,서울,100001,임대수입(%),98.92872368830758,%,,서울,임대수입(%),2013년 2분기,순영업소득
A_2024_00257,QY,201302,,,500002,서울,100001,임대료,20.4389011482255,천원/㎡,,서울,임대료,2013년 2분기,임대료
A_2024_00346,QY,201302,,,500002,서울,100001,소득수익률,1.43,%,,서울,소득수익률,2013년 2분기,투자수익률
A_2024_00238,QY,201302,,,510003,도심,100001,공실률,6.8,%,,서울>도심,공실률,2013년 2분기,공실률
A_2024_00418,QY,201302,,,510003,도심,100001,임대수입(%),98.87133852493822,%,,서울>도심,임대수입(%),2013년 2분기,순영업소득
A_2024_00257,QY,201302,,,510003,도심,100001,임대료,24.311046448258,천원/㎡,,서울>도심,임대료,2013년 2분기,임대료
A_2024_00346,QY,201302,,,510003,도심,100001,소득수익률,1.7,%,,서울>도심,소득수익률,2013년 2분기,투자수익률
A_2024_00238,QY,201302,,,510004,강남,100001,공실률,6.2,%,,서울>강남,공실률,2013년 2분기,공실률
A_2024_00418,QY,201302,,,510004,강남,100001,임대수입(%),99.13551591913826,%,,서울>강남,임대수입(%),2013년 2분기,순영업소득
A_2024_00257,QY,201302,,,510004,강남,100001,임대료,21.6466686104143,천원/㎡,,서울>강남,임대료,2013년 2분기,임대료
A_2024_00346,QY,201302,,,510004,강남,100001,소득수익률,1.25,%,,서울>강남,소득수익률,2013년 2분기,투자수익률
A_2024_00238,QY,201302,,,510005,여의도마포,100001,공실률,5.6,%,,서울>여의도마포,공실률,2013년 2분기,공실률
A_2024_00418,QY,201302,,,510005,여의도마포,100001,임대수입(%),98.67332407742093,%,,서울>여의도마포,임대수입(%),2013년 2분기,순영업소득
A_2024_00257,QY,201302,,,510005,여의도마포,100001,임대료,18.0680719680924,천원/㎡,,서울>여의도마포,임대료,2013년 2분기,임대료
A_2024_00346,QY,201302,,,510005,여의도마포,100001,소득수익률,1.52,%,,서울>여의도마포,소득수익률,2013년 2분기,투자수익률
A_2024_00238,QY,201302,,,510006,기타,100001,공실률,6.8,%,,서울>기타,공실률,2013년 2분기,공실률
A_2024_00418,QY,201302,,,510006,기타,100001,임대수입(%),98.83405066799435,%,,서울>기타,임대수입(%),2013년 2분기,순영업소득
A_2024_00257,QY,201302,,,510006,기타,100001,임대료,14.1682521910802,천원/㎡,,서울>기타,임대료,2013년 2분기,임대료
A_2024_00346,QY,201302,,,510006,기타,100001,소득수익률,1.29,%,,서울>기타,소득수익률,2013년 2분기,투자수익률
A_2024_00238,QY,201303,,,500002,서울,100001,공실률,6.8,%,,서울,공실률,2013년 3분기,공실률
A_2024_00418,QY,201303,,,500002,서울,100001,임대수입(%),98.92584632222403,%,,서울,임대수입(%),2013년 3분기,순영업소득
A_2024_00257,QY,201303,,,500002,서울,100001,임대료,20.4741246816987,천원/㎡,,서울,임대료,2013년 3분기,임대료
A_2024_00346,QY,201303,,,500002,서울,100001,소득수익률,1.25,%,,서울,소득수익률,2013년 3분기,투자수익률
A_2024_00238,QY,201303,,,510003,도심,100001,공실률,7.1,%,,서울>도심,공실률,2013년 3분기,공실률
A_2024_00418,QY,201303,,,510003,도심,100001,임대수입(%),98.86835335392391,%,,서울>도심,임대수입(%),2013년 3분기,순영업소득
A_2024_00257,QY,201303,,,510003,도심,100001,임대료,24.3133585261406,천원/㎡,,서울>도심,임대료,2013년 3분기,임대료
A_2024_00346,QY,201303,,,510003,도심,100001,소득수익률,1.54,%,,서울>도심,소득수익률,2013년 3분기,투자수익률
A_2024_00238,QY,201303,,,510004,강남,100001,공실률,6.9,%,,서울>강남,공실률,2013년 3분기,공실률
A_2024_00418,QY,201303,,,510004,강남,100001,임대수입(%),99.12785205701724,%,,서울>강남,임대수입(%),2013년 3분기,순영업소득
A_2024_00257,QY,201303,,,510004,강남,100001,임대료,21.5798010406302,천원/㎡,,서울>강남,임대료,2013년 3분기,임대료
A_2024_00346,QY,201303,,,510004,강남,100001,소득수익률,1.1,%,,서울>강남,소득수익률,2013년 3분기,투자수익률
A_2024_00238,QY,201303,,,510005,여의도마포,100001,공실률,5.7,%,,서울>여의도마포,공실률,2013년 3분기,공실률
A_2024_00418,QY,201303,,,510005,여의도마포,100001,임대수입(%),98.68305562782976,%,,서울>여의도마포,임대수입(%),2013년 3분기,순영업소득
A_2024_00257,QY,201303,,,510005,여의도마포,100001,임대료,18.3247475403755,천원/㎡,,서울>여의도마포,임대료,2013년 3분기,임대료
A_2024_00346,QY,201303,,,510005,여의도마포,100001,소득수익률,1.32,%,,서울>여의도마포,소득수익률,2013년 3분기,투자수익률
A_2024_00238,QY,201303,,,510006,기타,100001,공실률,7.3,%,,서울>기타,공실률,2013년 3분기,공실률
A_2024_00418,QY,201303,,,510006,기타,100001,임대수입(%),98.82676847770401,%,,서울>기타,임대수입(%),2013년 3분기,순영업소득
A_2024_00257,QY,201303,,,510006,기타,100001,임대료,14.148993429762,천원/㎡,,서울>기타,임대료,2013년 3분기,임대료
A_2024_00346,QY,201303,,,510006,기타,100001,소득수익률,1.0,%,,서울>기타,소득수익률,2013년 3분기,투자수익률
A_2024_00238,QY,201304,,,500002,서울,100001,공실률,8.4,%,,서울,공실률,2013년 4분기,공실률
A_2024_00418,QY,201304,,,500002,서울,100001,임대수입(%),98.91414336732828,%,,서울,임대수입(%),2013년 4분기,순영업소득
A_2024_00257,QY,201304,,,500002,서울,100001,임대료,20.4618137520652,천원/㎡,,서울,임대료,2013년 4분기,임대료
A_2024_00346,QY,201304,,,500002,서울,100001,소득수익률,1.39,%,,서울,소득수익률,2013년 4분기,투자수익률
A_2024_00238,QY,201304,,,510003,도심,100001,공실률,7.7,%,,서울>도심,공실률,2013년 4분기,공실률
A_2024_00418,QY,201304,,,510003,도심,100001,임대수입(%),98.86444305000747,%,,서울>도심,임대수입(%),2013년 4분기,순영업소득
A_2024_00257,QY,201304,,,510003,도심,100001,임대료,24.3523536511054,천원/㎡,,서울>도심,임대료,2013년 4분기,임대료
A_2024_00346,QY,201304,,,510003,도심,100001,소득수익률,1.64,%,,서울>도심,소득수익률,2013년 4분기,투자수익률
A_2024_00238,QY,201304,,,510004,강남,100001,공실률,9.7,%,,서울>강남,공실률,2013년 4분기,공실률
A_2024_00418,QY,201304,,,510004,강남,100001,임대수입(%),99.11528482786801,%,,서울>강남,임대수입(%),2013년 4분기,순영업소득
A_2024_00257,QY,201304,,,510004,강남,100001,임대료,21.5172570368359,천원/㎡,,서울>강남,임대료,2013년 4분기,임대료
A_2024_00346,QY,201304,,,510004,강남,100001,소득수익률,1.19,%,,서울>강남,소득수익률,2013년 4분기,투자수익률
A_2024_00238,QY,201304,,,510005,여의도마포,100001,공실률,7.1,%,,서울>여의도마포,공실률,2013년 4분기,공실률
A_2024_00418,QY,201304,,,510005,여의도마포,100001,임대수입(%),98.66991715643458,%,,서울>여의도마포,임대수입(%),2013년 4분기,순영업소득
A_2024_00257,QY,201304,,,510005,여의도마포,100001,임대료,18.3777189922424,천원/㎡,,서울>여의도마포,임대료,2013년 4분기,임대료
A_2024_00346,QY,201304,,,510005,여의도마포,100001,소득수익률,1.49,%,,서울>여의도마포,소득수익률,2013년 4분기,투자수익률
A_2024_00238,QY,201304,,,510006,기타,100001,공실률,9.5,%,,서울>기타,공실률,2013년 4분기,공실률
A_2024_00418,QY,201304,,,510006,기타,100001,임대수입(%),98.79383144356333,%,,서울>기타,임대수입(%),2013년 4분기,순영업소득
A_2024_00257,QY,201304,,,510006,기타,100001,임대료,14.0217424458643,천원/㎡,,서울>기타,임대료,2013년 4분기,임대료
A_2024_00346,QY,201304,,,510006,기타,100001,소득수익률,1.23,%,,서울>기타,소득수익률,2013년 4분기,투자수익률
A_2024_00238,QY,201401,,,500002,서울,100001,공실률,8.9,%,,서울,공실률,2014년 1분기,공실률
A_2024_00418,QY,201401,,,500002,서울,100001,임대수입(%),98.9095119981629,%,,서울,임대수입(%),2014년 1분기,순영업소득
A_2024_00257,QY,201401,,,500002,서울,100001,임대료,20.4415674371915,천원/㎡,,서울,임대료,2014년 1분기,임대료
A_2024_00346,QY,201401,,,500002,서울,100001,소득수익률,1.39106677525806,%,,서울,소득수익률,2014년 1분기,투자수익률
A_2024_00238,QY,201401,,,510003,도심,100001,공실률,8.2,%,,서울>도심,공실률,2014년 1분기,공실률
A_2024_00418,QY,201401,,,510003,도심,100001,임대수입(%),98.86252878325223,%,,서울>도심,임대수입(%),2014년 1분기,순영업소득
A_2024_00257,QY,201401,,,510003,도심,100001,임대료,24.3348696060262,천원/㎡,,서울>도심,임대료,2014년 1분기,임대료
A_2024_00346,QY,201401,,,510003,도심,100001,소득수익률,1.66007048373366,%,,서울>도심,소득수익률,2014년 1분기,투자수익률
A_2024_00238,QY,201401,,,510004,강남,100001,공실률,10.1,%,,서울>강남,공실률,2014년 1분기,공실률
A_2024_00418,QY,201401,,,510004,강남,100001,임대수입(%),99.10741382397482,%,,서울>강남,임대수입(%),2014년 1분기,순영업소득
A_2024_00257,QY,201401,,,510004,강남,100001,임대료,21.4867017006066,천원/㎡,,서울>강남,임대료,2014년 1분기,임대료
A_2024_00346,QY,201401,,,510004,강남,100001,소득수익률,1.18391190435873,%,,서울>강남,소득수익률,2014년 1분기,투자수익률
A_2024_00238,QY,201401,,,510005,여의도마포,100001,공실률,8.0,%,,서울>여의도마포,공실률,2014년 1분기,공실률
A_2024_00418,QY,201401,,,510005,여의도마포,100001,임대수입(%),98.66242066327709,%,,서울>여의도마포,임대수입(%),2014년 1분기,순영업소득
A_2024_00257,QY,201401,,,510005,여의도마포,100001,임대료,18.3712603170312,천원/㎡,,서울>여의도마포,임대료,2014년 1분기,임대료
A_2024_00346,QY,201401,,,510005,여의도마포,100001,소득수익률,1.49302254025669,%,,서울>여의도마포,소득수익률,2014년 1분기,투자수익률
A_2024_00238,QY,201401,,,510006,기타,100001,공실률,10.2,%,,서울>기타,공실률,2014년 1분기,공실률
A_2024_00418,QY,201401,,,510006,기타,100001,임대수입(%),98.79033804141153,%,,서울>기타,임대수입(%),2014년 1분기,순영업소득
A_2024_00257,QY,201401,,,510006,기타,100001,임대료,14.0129828733948,천원/㎡,,서울>기타,임대료,2014년 1분기,임대료
A_2024_00346,QY,201401,,,510006,기타,100001,소득수익률,1.23720169312905,%,,서울>기타,소득수익률,2014년 1분기,투자수익률
A_2024_00238,QY,201402,,,500002,서울,100001,공실률,10.4,%,,서울,공실률,2014년 2분기,공실률
A_2024_00418,QY,201402,,,500002,서울,100001,임대수입(%),98.89322094969518,%,,서울,임대수입(%),2014년 2분기,순영업소득
A_2024_00257,QY,201402,,,500002,서울,100001,임대료,20.4530531462956,천원/㎡,,서울,임대료,2014년 2분기,임대료
A_2024_00346,QY,201402,,,500002,서울,100001,소득수익률,1.35762047533781,%,,서울,소득수익률,2014년 2분기,투자수익률
A_2024_00238,QY,201402,,,510003,도심,100001,공실률,12.2,%,,서울>도심,공실률,2014년 2분기,공실률
A_2024_00418,QY,201402,,,510003,도심,100001,임대수입(%),98.81425076316528,%,,서울>도심,임대수입(%),2014년 2분기,순영업소득
A_2024_00257,QY,201402,,,510003,도심,100001,임대료,24.3447637395144,천원/㎡,,서울>도심,임대료,2014년 2분기,임대료
A_2024_00346,QY,201402,,,510003,도심,100001,소득수익률,1.55642597670125,%,,서울>도심,소득수익률,2014년 2분기,투자수익률
A_2024_00238,QY,201402,,,510004,강남,100001,공실률,10.1,%,,서울>강남,공실률,2014년 2분기,공실률
A_2024_00418,QY,201402,,,510004,강남,100001,임대수입(%),99.11640075619111,%,,서울>강남,임대수입(%),2014년 2분기,순영업소득
A_2024_00257,QY,201402,,,510004,강남,100001,임대료,21.4595895090637,천원/㎡,,서울>강남,임대료,2014년 2분기,임대료
A_2024_00346,QY,201402,,,510004,강남,100001,소득수익률,1.19433094143767,%,,서울>강남,소득수익률,2014년 2분기,투자수익률
A_2024_00238,QY,201402,,,510005,여의도마포,100001,공실률,8.7,%,,서울>여의도마포,공실률,2014년 2분기,공실률
A_2024_00418,QY,201402,,,510005,여의도마포,100001,임대수입(%),98.65149342242385,%,,서울>여의도마포,임대수입(%),2014년 2분기,순영업소득
A_2024_00257,QY,201402,,,510005,여의도마포,100001,임대료,18.4094453384276,천원/㎡,,서울>여의도마포,임대료,2014년 2분기,임대료
A_2024_00346,QY,201402,,,510005,여의도마포,100001,소득수익률,1.48902032405663,%,,서울>여의도마포,소득수익률,2014년 2분기,투자수익률
A_2024_00238,QY,201402,,,510006,기타,100001,공실률,8.7,%,,서울>기타,공실률,2014년 2분기,공실률
A_2024_00418,QY,201402,,,510006,기타,100001,임대수입(%),98.80587086550192,%,,서울>기타,임대수입(%),2014년 2분기,순영업소득
A_2024_00257,QY,201402,,,510006,기타,100001,임대료,13.999359757564,천원/㎡,,서울>기타,임대료,2014년 2분기,임대료
A_2024_00346,QY,201402,,,510006,기타,100001,소득수익률,1.26003170516208,%,,서울>기타,소득수익률,2014년 2분기,투자수익률
A_2024_00238,QY,201403,,,500002,서울,100001,공실률,10.3611597661311,%,,서울,공실률,2014년 3분기,공실률
A_2024_00418,QY,201403,,,500002,서울,100001,임대수입(%),98.89236013715883,%,,서울,임대수입(%),2014년 3분기,순영업소득
A_2024_00257,QY,201403,,,500002,서울,100001,임대료,20.4530531462956,천원/㎡,,서울,임대료,2014년 3분기,임대료
A_2024_00346,QY,201403,,,500002,서울,100001,소득수익률,1.1726797232635,%,,서울,소득수익률,2014년 3분기,투자수익률
A_2024_00238,QY,201403,,,510003,도심,100001,공실률,12.6277913908725,%,,서울>도심,공실률,2014년 3분기,공실률
A_2024_00418,QY,201403,,,510003,도심,100001,임대수입(%),98.80368931332488,%,,서울>도심,임대수입(%),2014년 3분기,순영업소득
A_2024_00257,QY,201403,,,510003,도심,100001,임대료,24.3447637395144,천원/㎡,,서울>도심,임대료,2014년 3분기,임대료
A_2024_00346,QY,201403,,,510003,도심,100001,소득수익률,1.475305712015,%,,서울>도심,소득수익률,2014년 3분기,투자수익률
A_2024_00238,QY,201403,,,510004,강남,100001,공실률,10.3175722525648,%,,서울>강남,공실률,2014년 3분기,공실률
A_2024_00418,QY,201403,,,510004,강남,100001,임대수입(%),99.11667685072374,%,,서울>강남,임대수입(%),2014년 3분기,순영업소득
A_2024_00257,QY,201403,,,510004,강남,100001,임대료,21.4595895090637,천원/㎡,,서울>강남,임대료,2014년 3분기,임대료
A_2024_00346,QY,201403,,,510004,강남,100001,소득수익률,0.985503231694837,%,,서울>강남,소득수익률,2014년 3분기,투자수익률
A_2024_00238,QY,201403,,,510005,여의도마포,100001,공실률,8.71564672862602,%,,서울>여의도마포,공실률,2014년 3분기,공실률
A_2024_00418,QY,201403,,,510005,여의도마포,100001,임대수입(%),98.65617629739288,%,,서울>여의도마포,임대수입(%),2014년 3분기,순영업소득
A_2024_00257,QY,201403,,,510005,여의도마포,100001,임대료,18.4094453384276,천원/㎡,,서울>여의도마포,임대료,2014년 3분기,임대료
A_2024_00346,QY,201403,,,510005,여의도마포,100001,소득수익률,1.2579938321735,%,,서울>여의도마포,소득수익률,2014년 3분기,투자수익률
A_2024_00238,QY,201403,,,510006,기타,100001,공실률,6.56557839628706,%,,서울>기타,공실률,2014년 3분기,공실률
A_2024_00418,QY,201403,,,510006,기타,100001,임대수입(%),98.83362483024301,%,,서울>기타,임대수입(%),2014년 3분기,순영업소득
A_2024_00257,QY,201403,,,510006,기타,100001,임대료,13.999359757564,천원/㎡,,서울>기타,임대료,2014년 3분기,임대료
A_2024_00346,QY,201403,,,510006,기타,100001,소득수익률,1.00823752301012,%,,서울>기타,소득수익률,2014년 3분기,투자수익률
A_2024_00238,QY,201404,,,500002,서울,100001,공실률,10.8063732939123,%,,서울,공실률,2014년 4분기,공실률
A_2024_00418,QY,201404,,,500002,서울,100001,임대수입(%),98.86883072761549,%,,서울,임대수입(%),2014년 4분기,순영업소득
A_2024_00257,QY,201404,,,500002,서울,100001,임대료,20.4026226139245,천원/㎡,,서울,임대료,2014년 4분기,임대료
A_2024_00346,QY,201404,,,500002,서울,100001,소득수익률,1.30762699557005,%,,서울,소득수익률,2014년 4분기,투자수익률
A_2024_00238,QY,201404,,,510003,도심,100001,공실률,14.1083751496996,%,,서울>도심,공실률,2014년 4분기,공실률
A_2024_00418,QY,201404,,,510003,도심,100001,임대수입(%),98.77967113444458,%,,서울>도심,임대수입(%),2014년 4분기,순영업소득
A_2024_00257,QY,201404,,,510003,도심,100001,임대료,24.3268835578569,천원/㎡,,서울>도심,임대료,2014년 4분기,임대료
A_2024_00346,QY,201404,,,510003,도심,100001,소득수익률,1.48040784908181,%,,서울>도심,소득수익률,2014년 4분기,투자수익률
A_2024_00238,QY,201404,,,510004,강남,100001,공실률,10.148636380099,%,,서울>강남,공실률,2014년 4분기,공실률
A_2024_00418,QY,201404,,,510004,강남,100001,임대수입(%),99.08016461706552,%,,서울>강남,임대수입(%),2014년 4분기,순영업소득
A_2024_00257,QY,201404,,,510004,강남,100001,임대료,21.3213848946848,천원/㎡,,서울>강남,임대료,2014년 4분기,임대료
A_2024_00346,QY,201404,,,510004,강남,100001,소득수익률,1.1461457073712,%,,서울>강남,소득수익률,2014년 4분기,투자수익률
A_2024_00238,QY,201404,,,510005,여의도마포,100001,공실률,8.41015338040439,%,,서울>여의도마포,공실률,2014년 4분기,공실률
A_2024_00418,QY,201404,,,510005,여의도마포,100001,임대수입(%),98.63662945521257,%,,서울>여의도마포,임대수입(%),2014년 4분기,순영업소득
A_2024_00257,QY,201404,,,510005,여의도마포,100001,임대료,18.4296644588586,천원/㎡,,서울>여의도마포,임대료,2014년 4분기,임대료
A_2024_00346,QY,201404,,,510005,여의도마포,100001,소득수익률,1.43979267616445,%,,서울>여의도마포,소득수익률,2014년 4분기,투자수익률
A_2024_00238,QY,201404,,,510006,기타,100001,공실률,6.9779432044953,%,,서울>기타,공실률,2014년 4분기,공실률
A_2024_00418,QY,201404,,,510006,기타,100001,임대수입(%),98.82955435365236,%,,서울>기타,임대수입(%),2014년 4분기,순영업소득
A_2024_00257,QY,201404,,,510006,기타,100001,임대료,14.096183387555,천원/㎡,,서울>기타,임대료,2014년 4분기,임대료
A_2024_00346,QY,201404,,,510006,기타,100001,소득수익률,1.26242718219327,%,,서울>기타,소득수익률,2014년 4분기,투자수익률
A_2024_00238,QY,201501,,,500002,서울,100001,공실률,11.9897919410585,%,,서울,공실률,2015년 1분기,공실률
A_2024_00418,QY,201501,,,500002,서울,100001,임대수입(%),98.8473605485528,%,,서울,임대수입(%),2015년 1분기,순영업소득
A_2024_00257,QY,201501,,,500002,서울,100001,임대료,20.4554969503515,천원/㎡,,서울,임대료,2015년 1분기,임대료
A_2024_00346,QY,201501,,,500002,서울,100001,소득수익률,1.29321377050468,%,,서울,소득수익률,2015년 1분기,투자수익률
A_2024_00238,QY,201501,,,510003,도심,100001,공실률,13.4132798041097,%,,서울>도심,공실률,2015년 1분기,공실률
A_2024_00418,QY,201501,,,510003,도심,100001,임대수입(%),98.7788437352176,%,,서울>도심,임대수입(%),2015년 1분기,순영업소득
A_2024_00257,QY,201501,,,510003,도심,100001,임대료,24.3755120295577,천원/㎡,,서울>도심,임대료,2015년 1분기,임대료
A_2024_00346,QY,201501,,,510003,도심,100001,소득수익률,1.49037741738658,%,,서울>도심,소득수익률,2015년 1분기,투자수익률
A_2024_00238,QY,201501,,,510004,강남,100001,공실률,10.6393222150683,%,,서울>강남,공실률,2015년 1분기,공실률
A_2024_00418,QY,201501,,,510004,강남,100001,임대수입(%),99.04898753842858,%,,서울>강남,임대수입(%),2015년 1분기,순영업소득
A_2024_00257,QY,201501,,,510004,강남,100001,임대료,21.2519973651854,천원/㎡,,서울>강남,임대료,2015년 1분기,임대료
