STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,지역,지표
TT244763134428698,QY,202404,,,520013,강남대로,100001,공실률,6.41328008151266,%,,서울>강남>강남대로,공실률,2024년 4분기,GBD_강남대로,공실률
TT249843134237374,QY,202403,,,520014,교대역,100001,임대료,21.7762102145114,천원/㎡,,서울>강남>교대역,임대료,2024년 3분기,GBD_교대역,임대료
TT249843134237374,QY,202404,,,520014,교대역,100001,임대료,21.7930175325255,천원/㎡,,서울>강남>교대역,임대료,2024년 4분기,GBD_교대역,임대료
TT244763134428698,QY,202403,,,520014,교대역,100001,공실률,4.89160181191385,%,,서울>강남>교대역,공실률,2024년 3분기,GBD_교대역,공실률
TT244763134428698,QY,202404,,,520014,교대역,100001,공실률,4.1045492274852,%,,서울>강남>교대역,공실률,2024년 4분기,GBD_교대역,공실률
TT249843134237374,QY,202403,,,520015,남부터미널,100001,임대료,15.9393608231381,천원/㎡,,서울>강남>남부터미널,임대료,2024년 3분기,GBD_남부터미널,임대료
TT249843134237374,QY,202404,,,520015,남부터미널,100001,임대료,16.040971961492,천원/㎡,,서울>강남>남부터미널,임대료,2024년 4분기,GBD_남부터미널,임대료
TT244763134428698,QY,202403,,,520015,남부터미널,100001,공실률,6.04236774637719,%,,서울>강남>남부터미널,공실률,2024년 3분기,GBD_남부터미널,공실률
TT244763134428698,QY,202404,,,520015,남부터미널,100001,공실률,5.26548567839421,%,,서울>강남>남부터미널,공실률,2024년 4분기,GBD_남부터미널,공실률
TT249843134237374,QY,202403,,,520016,논현역,100001,임대료,26.1300305741765,천원/㎡,,서울>강남>논현역,임대료,2024년 3분기,GBD_논현역,임대료
TT249843134237374,QY,202404,,,520016,논현역,100001,임대료,26.2348490354874,천원/㎡,,서울>강남>논현역,임대료,2024년 4분기,GBD_논현역,임대료
TT244763134428698,QY,202403,,,520016,논현역,100001,공실률,16.8956083714515,%,,서울>강남>논현역,공실률,2024년 3분기,GBD_논현역,공실률
TT244763134428698,QY,202404,,,520016,논현역,100001,공실률,17.0903327481289,%,,서울>강남>논현역,공실률,2024년 4분기,GBD_논현역,공실률
TT249843134237374,QY,202403,,,520017,도산대로,100001,임대료,20.2839057583262,천원/㎡,,서울>강남>도산대로,임대료,2024년 3분기,GBD_도산대로,임대료
TT249843134237374,QY,202404,,,520017,도산대로,100001,임대료,20.3935221195816,천원/㎡,,서울>강남>도산대로,임대료,2024년 4분기,GBD_도산대로,임대료
TT244763134428698,QY,202403,,,520017,도산대로,100001,공실률,21.4662311155393,%,,서울>강남>도산대로,공실률,2024년 3분기,GBD_도산대로,공실률
TT244763134428698,QY,202404,,,520017,도산대로,100001,공실률,21.687972490669,%,,서울>강남>도산대로,공실률,2024년 4분기,GBD_도산대로,공실률
TT249843134237374,QY,202403,,,520018,신사역,100001,임대료,20.9771518627207,천원/㎡,,서울>강남>신사역,임대료,2024년 3분기,GBD_신사역,임대료
TT249843134237374,QY,202404,,,520018,신사역,100001,임대료,20.9969682287035,천원/㎡,,서울>강남>신사역,임대료,2024년 4분기,GBD_신사역,임대료
TT244763134428698,QY,202403,,,520018,신사역,100001,공실률,3.70583219370153,%,,서울>강남>신사역,공실률,2024년 3분기,GBD_신사역,공실률
TT244763134428698,QY,202404,,,520018,신사역,100001,공실률,3.34918101832152,%,,서울>강남>신사역,공실률,2024년 4분기,GBD_신사역,공실률
TT249843134237374,QY,202403,,,520019,테헤란로,100001,임대료,25.7250306042072,천원/㎡,,서울>강남>테헤란로,임대료,2024년 3분기,GBD_테헤란로,임대료
TT249843134237374,QY,202404,,,520019,테헤란로,100001,임대료,26.2437959886933,천원/㎡,,서울>강남>테헤란로,임대료,2024년 4분기,GBD_테헤란로,임대료
TT244763134428698,QY,202403,,,520019,테헤란로,100001,공실률,3.00114564510041,%,,서울>강남>테헤란로,공실률,2024년 3분기,GBD_테헤란로,공실률
TT244763134428698,QY,202404,,,520019,테헤란로,100001,공실률,2.431675202494,%,,서울>강남>테헤란로,공실률,2024년 4분기,GBD_테헤란로,공실률
TT249843134237374,QY,202403,,,520021,공덕역,100001,임대료,15.9998339682396,천원/㎡,,서울>여의도마포>공덕역,임대료,2024년 3분기,YBD_공덕역,임대료
TT249843134237374,QY,202404,,,520021,공덕역,100001,임대료,16.0132605811141,천원/㎡,,서울>여의도마포>공덕역,임대료,2024년 4분기,YBD_공덕역,임대료
TT244763134428698,QY,202403,,,520021,공덕역,100001,공실률,3.35832152797752,%,,서울>여의도마포>공덕역,공실률,2024년 3분기,YBD_공덕역,공실률
TT244763134428698,QY,202404,,,520021,공덕역,100001,공실률,3.4187984101171,%,,서울>여의도마포>공덕역,공실률,2024년 4분기,YBD_공덕역,공실률
TT249843134237374,QY,202403,,,520022,당산역,100001,임대료,13.7460680791485,천원/㎡,,서울>여의도마포>당산역,임대료,2024년 3분기,YBD_당산역,임대료
TT249843134237374,QY,202404,,,520022,당산역,100001,임대료,13.7798949533101,천원/㎡,,서울>여의도마포>당산역,임대료,2024년 4분기,YBD_당산역,임대료
TT244763134428698,QY,202403,,,520022,당산역,100001,공실률,5.32843028010142,%,,서울>여의도마포>당산역,공실률,2024년 3분기,YBD_당산역,공실률
TT244763134428698,QY,202404,,,520022,당산역,100001,공실률,7.56403642959349,%,,서울>여의도마포>당산역,공실률,2024년 4분기,YBD_당산역,공실률
TT249843134237374,QY,202403,,,520023,여의도,100001,임대료,21.2830660123814,천원/㎡,,서울>여의도마포>여의도,임대료,2024년 3분기,YBD_여의도,임대료
TT249843134237374,QY,202404,,,520023,여의도,100001,임대료,21.4560584307492,천원/㎡,,서울>여의도마포>여의도,임대료,2024년 4분기,YBD_여의도,임대료
TT244763134428698,QY,202403,,,520023,여의도,100001,공실률,3.33730300083548,%,,서울>여의도마포>여의도,공실률,2024년 3분기,YBD_여의도,공실률
TT244763134428698,QY,202404,,,520023,여의도,100001,공실률,3.07957059108002,%,,서울>여의도마포>여의도,공실률,2024년 4분기,YBD_여의도,공실률
TT249843134237374,QY,202403,,,520024,영등포역,100001,임대료,12.6293439911457,천원/㎡,,서울>여의도마포>영등포역,임대료,2024년 3분기,YBD_영등포역,임대료
TT249843134237374,QY,202404,,,520024,영등포역,100001,임대료,12.6346786062841,천원/㎡,,서울>여의도마포>영등포역,임대료,2024년 4분기,YBD_영등포역,임대료
TT244763134428698,QY,202403,,,520024,영등포역,100001,공실률,7.47742607086402,%,,서울>여의도마포>영등포역,공실률,2024년 3분기,YBD_영등포역,공실률
TT244763134428698,QY,202404,,,520024,영등포역,100001,공실률,7.31634344758453,%,,서울>여의도마포>영등포역,공실률,2024년 4분기,YBD_영등포역,공실률
TT249843134237374,QY,202403,,,520026,목동,100001,임대료,11.7203951174053,천원/㎡,,서울>기타>목동,임대료,2024년 3분기,Others_목동,임대료
TT249843134237374,QY,202404,,,520026,목동,100001,임대료,11.7231519824194,천원/㎡,,서울>기타>목동,임대료,2024년 4분기,Others_목동,임대료
TT244763134428698,QY,202403,,,520026,목동,100001,공실률,1.82177153786997,%,,서울>기타>목동,공실률,2024년 3분기,Others_목동,공실률
TT244763134428698,QY,202404,,,520026,목동,100001,공실률,0.785776311282592,%,,서울>기타>목동,공실률,2024년 4분기,Others_목동,공실률
TT249843134237374,QY,202403,,,520027,사당,100001,임대료,20.6463716415084,천원/㎡,,서울>기타>사당,임대료,2024년 3분기,Others_사당,임대료
TT249843134237374,QY,202404,,,520027,사당,100001,임대료,20.6582289606928,천원/㎡,,서울>기타>사당,임대료,2024년 4분기,Others_사당,임대료
TT244763134428698,QY,202403,,,520027,사당,100001,공실률,3.4318695319427,%,,서울>기타>사당,공실률,2024년 3분기,Others_사당,공실률
TT244763134428698,QY,202404,,,520027,사당,100001,공실률,3.4318695319427,%,,서울>기타>사당,공실률,2024년 4분기,Others_사당,공실률
TT249843134237374,QY,202403,,,520028,숙명여대,100001,임대료,17.2433871192063,천원/㎡,,서울>기타>숙명여대,임대료,2024년 3분기,Others_숙명여대,임대료
TT249843134237374,QY,202404,,,520028,숙명여대,100001,임대료,17.2433871192063,천원/㎡,,서울>기타>숙명여대,임대료,2024년 4분기,Others_숙명여대,임대료
TT244763134428698,QY,202403,,,520028,숙명여대,100001,공실률,6.36275538391493,%,,서울>기타>숙명여대,공실률,2024년 3분기,Others_숙명여대,공실률
TT244763134428698,QY,202404,,,520028,숙명여대,100001,공실률,6.36275538391493,%,,서울>기타>숙명여대,공실률,2024년 4분기,Others_숙명여대,공실률
TT249843134237374,QY,202403,,,520029,용산역,100001,임대료,12.9753349932026,천원/㎡,,서울>기타>용산역,임대료,2024년 3분기,Others_용산역,임대료
TT249843134237374,QY,202404,,,520029,용산역,100001,임대료,13.0140446306636,천원/㎡,,서울>기타>용산역,임대료,2024년 4분기,Others_용산역,임대료
TT244763134428698,QY,202403,,,520029,용산역,100001,공실률,3.02086709839974,%,,서울>기타>용산역,공실률,2024년 3분기,Others_용산역,공실률
TT244763134428698,QY,202404,,,520029,용산역,100001,공실률,3.02086709839974,%,,서울>기타>용산역,공실률,2024년 4분기,Others_용산역,공실률
TT249843134237374,QY,202403,,,520030,잠실/송파,100001,임대료,12.6849219948089,천원/㎡,,서울>기타>잠실/송파,임대료,2024년 3분기,Others_잠실송파,임대료
TT249843134237374,QY,202404,,,520030,잠실/송파,100001,임대료,12.6856104075151,천원/㎡,,서울>기타>잠실/송파,임대료,2024년 4분기,Others_잠실송파,임대료
TT244763134428698,QY,202403,,,520030,잠실/송파,100001,공실률,8.94174180385189,%,,서울>기타>잠실/송파,공실률,2024년 3분기,Others_잠실송파,공실률
TT244763134428698,QY,202404,,,520030,잠실/송파,100001,공실률,8.94174180385189,%,,서울>기타>잠실/송파,공실률,2024년 4분기,Others_잠실송파,공실률
TT249843134237374,QY,202403,,,520031,잠실새내역,100001,임대료,19.6601199198863,천원/㎡,,서울>기타>잠실새내역,임대료,2024년 3분기,Others_잠실새내,임대료
TT249843134237374,QY,202404,,,520031,잠실새내역,100001,임대료,19.6847980176045,천원/㎡,,서울>기타>잠실새내역,임대료,2024년 4분기,Others_잠실새내,임대료
TT244763134428698,QY,202403,,,520031,잠실새내역,100001,공실률,3.4748131364741,%,,서울>기타>잠실새내역,공실률,2024년 3분기,Others_잠실새내,공실률
TT244763134428698,QY,202404,,,520031,잠실새내역,100001,공실률,6.53900867208226,%,,서울>기타>잠실새내역,공실률,2024년 4분기,Others_잠실새내,공실률
TT249843134237374,QY,202403,,,520032,장안동,100001,임대료,11.6636676701942,천원/㎡,,서울>기타>장안동,임대료,2024년 3분기,Others_장안동,임대료
TT249843134237374,QY,202404,,,520032,장안동,100001,임대료,11.6770361537269,천원/㎡,,서울>기타>장안동,임대료,2024년 4분기,Others_장안동,임대료
TT244763134428698,QY,202403,,,520032,장안동,100001,공실률,4.01016095148816,%,,서울>기타>장안동,공실률,2024년 3분기,Others_장안동,공실률
TT244763134428698,QY,202404,,,520032,장안동,100001,공실률,4.01016095148816,%,,서울>기타>장안동,공실률,2024년 4분기,Others_장안동,공실률
TT249843134237374,QY,202403,,,520033,천호,100001,임대료,11.9138850267789,천원/㎡,,서울>기타>천호,임대료,2024년 3분기,Others_천호,임대료
TT249843134237374,QY,202404,,,520033,천호,100001,임대료,11.9425846447917,천원/㎡,,서울>기타>천호,임대료,2024년 4분기,Others_천호,임대료
TT244763134428698,QY,202403,,,520033,천호,100001,공실률,8.68321245671494,%,,서울>기타>천호,공실률,2024년 3분기,Others_천호,공실률
TT244763134428698,QY,202404,,,520033,천호,100001,공실률,8.62814413657039,%,,서울>기타>천호,공실률,2024년 4분기,Others_천호,공실률
TT249843134237374,QY,202403,,,520034,홍대/합정,100001,임대료,17.9451544650407,천원/㎡,,서울>기타>홍대/합정,임대료,2024년 3분기,Others_홍대합정,임대료
TT249843134237374,QY,202404,,,520034,홍대/합정,100001,임대료,18.1942351628889,천원/㎡,,서울>기타>홍대/합정,임대료,2024년 4분기,Others_홍대합정,임대료
TT244763134428698,QY,202403,,,520034,홍대/합정,100001,공실률,5.84399676655288,%,,서울>기타>홍대/합정,공실률,2024년 3분기,Others_홍대합정,공실률
TT244763134428698,QY,202404,,,520034,홍대/합정,100001,공실률,5.84399676655288,%,,서울>기타>홍대/합정,공실률,2024년 4분기,Others_홍대합정,공실률
TT249843134237374,QY,202403,,,520035,화곡,100001,임대료,7.89958901077818,천원/㎡,,서울>기타>화곡,임대료,2024년 3분기,Others_화곡,임대료
TT249843134237374,QY,202404,,,520035,화곡,100001,임대료,7.90312407704933,천원/㎡,,서울>기타>화곡,임대료,2024년 4분기,Others_화곡,임대료
TT244763134428698,QY,202403,,,520035,화곡,100001,공실률,16.6956587785892,%,,서울>기타>화곡,공실률,2024년 3분기,Others_화곡,공실률
TT244763134428698,QY,202404,,,520035,화곡,100001,공실률,16.6956587785892,%,,서울>기타>화곡,공실률,2024년 4분기,Others_화곡,공실률
