STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,지역,지표
A_2024_00680,QY,201202,,,520014,국회앞지역,100001,임대료,11.1,천원/㎡,,서울>여의도마포지역>국회앞지역,임대료,2012년 2분기,YBD_국회앞,임대료
A_2024_00678,QY,201202,,,520014,국회앞지역,100001,공실률,5.4,%,,서울>여의도마포지역>국회앞지역,공실률,2012년 2분기,YBD_국회앞,공실률
A_2024_00680,QY,201202,,,520015,여의도중앙지역,100001,임대료,17.2,천원/㎡,,서울>여의도마포지역>여의도중앙지역,임대료,2012년 2분기,YBD_여의도중앙,임대료
A_2024_00678,QY,201202,,,520015,여의도중앙지역,100001,공실률,1.1,%,,서울>여의도마포지역>여의도중앙지역,공실률,2012년 2분기,YBD_여의도중앙,공실률
A_2024_00680,QY,201202,,,520016,증권거래소지역,100001,임대료,19.3,천원/㎡,,서울>여의도마포지역>증권거래소지역,임대료,2012년 2분기,YBD_증권거래소,임대료
A_2024_00678,QY,201202,,,520016,증권거래소지역,100001,공실률,4.4,%,,서울>여의도마포지역>증권거래소지역,공실률,2012년 2분기,YBD_증권거래소,공실률
A_2024_00680,QY,201202,,,520017,영등포지역,100001,임대료,12.5,천원/㎡,,서울>여의도마포지역>영등포지역,임대료,2012년 2분기,YBD_영등포,임대료
A_2024_00678,QY,201202,,,520017,영등포지역,100001,공실률,4.7,%,,서울>여의도마포지역>영등포지역,공실률,2012년 2분기,YBD_영등포,공실률
A_2024_00680,QY,201202,,,520019,방배지역,100001,임대료,16.1,천원/㎡,,서울>강남지역>방배지역,임대료,2012년 2분기,GBD_방배,임대료
A_2024_00678,QY,201202,,,520019,방배지역,100001,공실률,9.4,%,,서울>강남지역>방배지역,공실률,2012년 2분기,GBD_방배,공실률
A_2024_00680,QY,201202,,,520020,서초지역,100001,임대료,22.3,천원/㎡,,서울>강남지역>서초지역,임대료,2012년 2분기,GBD_서초,임대료
A_2024_00678,QY,201202,,,520020,서초지역,100001,공실률,8,%,,서울>강남지역>서초지역,공실률,2012년 2분기,GBD_서초,공실률
A_2024_00680,QY,201202,,,520021,도산로지역,100001,임대료,18.5,천원/㎡,,서울>강남지역>도산로지역,임대료,2012년 2분기,GBD_도산대로,임대료
A_2024_00678,QY,201202,,,520021,도산로지역,100001,공실률,9.8,%,,서울>강남지역>도산로지역,공실률,2012년 2분기,GBD_도산대로,공실률
A_2024_00680,QY,201202,,,520022,역삼북부지역,100001,임대료,27.6,천원/㎡,,서울>강남지역>역삼북부지역,임대료,2012년 2분기,GBD_역삼북부,임대료
A_2024_00678,QY,201202,,,520022,역삼북부지역,100001,공실률,2.1,%,,서울>강남지역>역삼북부지역,공실률,2012년 2분기,GBD_역삼북부,공실률
A_2024_00680,QY,201202,,,520023,선릉북부지역,100001,임대료,18.2,천원/㎡,,서울>강남지역>선릉북부지역,임대료,2012년 2분기,GBD_선릉북부,임대료
A_2024_00678,QY,201202,,,520023,선릉북부지역,100001,공실률,5.2,%,,서울>강남지역>선릉북부지역,공실률,2012년 2분기,GBD_선릉북부,공실률
A_2024_00680,QY,201202,,,520024,삼성북부지역,100001,임대료,23.1,천원/㎡,,서울>강남지역>삼성북부지역,임대료,2012년 2분기,GBD_삼성북부,임대료
A_2024_00678,QY,201202,,,520024,삼성북부지역,100001,공실률,6.9,%,,서울>강남지역>삼성북부지역,공실률,2012년 2분기,GBD_삼성북부,공실률
A_2024_00680,QY,201202,,,520025,역삼남부지역,100001,임대료,17.9,천원/㎡,,서울>강남지역>역삼남부지역,임대료,2012년 2분기,GBD_역삼남부,임대료
A_2024_00678,QY,201202,,,520025,역삼남부지역,100001,공실률,17,%,,서울>강남지역>역삼남부지역,공실률,2012년 2분기,GBD_역삼남부,공실률
A_2024_00680,QY,201202,,,520026,선릉남부지역,100001,임대료,20.7,천원/㎡,,서울>강남지역>선릉남부지역,임대료,2012년 2분기,GBD_선릉남부,임대료
A_2024_00678,QY,201202,,,520026,선릉남부지역,100001,공실률,1.5,%,,서울>강남지역>선릉남부지역,공실률,2012년 2분기,GBD_선릉남부,공실률
A_2024_00680,QY,201202,,,520027,삼성남부지역,100001,임대료,26.5,천원/㎡,,서울>강남지역>삼성남부지역,임대료,2012년 2분기,GBD_삼성남부,임대료
A_2024_00678,QY,201202,,,520027,삼성남부지역,100001,공실률,8.2,%,,서울>강남지역>삼성남부지역,공실률,2012년 2분기,GBD_삼성남부,공실률
A_2024_00680,QY,201202,,,520028,양재지역,100001,임대료,17.2,천원/㎡,,서울>강남지역>양재지역,임대료,2012년 2분기,GBD_양재,임대료
A_2024_00678,QY,201202,,,520028,양재지역,100001,공실률,6.1,%,,서울>강남지역>양재지역,공실률,2012년 2분기,GBD_양재,공실률
A_2024_00680,QY,201202,,,520029,송파지역,100001,임대료,15.6,천원/㎡,,서울>강남지역>송파지역,임대료,2012년 2분기,GBD_송파,임대료
A_2024_00678,QY,201202,,,520029,송파지역,100001,공실률,5.1,%,,서울>강남지역>송파지역,공실률,2012년 2분기,GBD_송파,공실률
A_2024_00680,QY,201202,,,520031,충정로지역,100001,임대료,18.5,천원/㎡,,서울>기타지역>충정로지역,임대료,2012년 2분기,Others_충정로,임대료
A_2024_00678,QY,201202,,,520031,충정로지역,100001,공실률,1.3,%,,서울>기타지역>충정로지역,공실률,2012년 2분기,Others_충정로,공실률
A_2024_00680,QY,201202,,,520032,노원지역,100001,임대료,12.3,천원/㎡,,서울>기타지역>노원지역,임대료,2012년 2분기,Others_노원,임대료
A_2024_00678,QY,201202,,,520032,노원지역,100001,공실률,2,%,,서울>기타지역>노원지역,공실률,2012년 2분기,Others_노원,공실률
A_2024_00680,QY,201202,,,520033,동대문성동지역,100001,임대료,9.6,천원/㎡,,서울>기타지역>동대문성동지역,임대료,2012년 2분기,Others_동대문성동,임대료
A_2024_00678,QY,201202,,,520033,동대문성동지역,100001,공실률,4.8,%,,서울>기타지역>동대문성동지역,공실률,2012년 2분기,Others_동대문성동,공실률
A_2024_00680,QY,201202,,,520034,용산지역,100001,임대료,24.9,천원/㎡,,서울>기타지역>용산지역,임대료,2012년 2분기,Others_용산,임대료
A_2024_00678,QY,201202,,,520034,용산지역,100001,공실률,2.4,%,,서울>기타지역>용산지역,공실률,2012년 2분기,Others_용산,공실률
A_2024_00680,QY,201202,,,520035,강서목동지역,100001,임대료,12.7,천원/㎡,,서울>기타지역>강서목동지역,임대료,2012년 2분기,Others_목동,임대료
A_2024_00678,QY,201202,,,520035,강서목동지역,100001,공실률,7.9,%,,서울>기타지역>강서목동지역,공실률,2012년 2분기,Others_목동,공실률
A_2024_00680,QY,201202,,,520036,구로지역,100001,임대료,9.8,천원/㎡,,서울>기타지역>구로지역,임대료,2012년 2분기,Others_구로,임대료
A_2024_00678,QY,201202,,,520036,구로지역,100001,공실률,13.8,%,,서울>기타지역>구로지역,공실률,2012년 2분기,Others_구로,공실률
A_2024_00680,QY,201202,,,520037,사당지역,100001,임대료,10.8,천원/㎡,,서울>기타지역>사당지역,임대료,2012년 2분기,Others_사당,임대료
A_2024_00678,QY,201202,,,520037,사당지역,100001,공실률,3.3,%,,서울>기타지역>사당지역,공실률,2012년 2분기,Others_사당,공실률
A_2024_00680,QY,201202,,,520038,천호지역,100001,임대료,10.5,천원/㎡,,서울>기타지역>천호지역,임대료,2012년 2분기,Others_천호,임대료
A_2024_00678,QY,201202,,,520038,천호지역,100001,공실률,11.3,%,,서울>기타지역>천호지역,공실률,2012년 2분기,Others_천호,공실률
A_2024_00680,QY,201203,,,500002,서울,100001,임대료,20.7,천원/㎡,,서울,임대료,2012년 3분기,서울전체,임대료
A_2024_00678,QY,201203,,,500002,서울,100001,공실률,6,%,,서울,공실률,2012년 3분기,서울전체,공실률
A_2024_00680,QY,201203,,,510003,도심지역,100001,임대료,24.3,천원/㎡,,서울>도심지역,임대료,2012년 3분기,CBD,임대료
A_2024_00678,QY,201203,,,510003,도심지역,100001,공실률,6.9,%,,서울>도심지역,공실률,2012년 3분기,CBD,공실률
A_2024_00680,QY,201203,,,510004,여의도마포지역,100001,임대료,17.3,천원/㎡,,서울>여의도마포지역,임대료,2012년 3분기,YBD,임대료
A_2024_00678,QY,201203,,,510004,여의도마포지역,100001,공실률,4.7,%,,서울>여의도마포지역,공실률,2012년 3분기,YBD,공실률
A_2024_00680,QY,201203,,,510005,강남지역,100001,임대료,21.3,천원/㎡,,서울>강남지역,임대료,2012년 3분기,GBD,임대료
A_2024_00678,QY,201203,,,510005,강남지역,100001,공실률,6.2,%,,서울>강남지역,공실률,2012년 3분기,GBD,공실률
A_2024_00680,QY,201203,,,510006,기타지역,100001,임대료,15.4,천원/㎡,,서울>기타지역,임대료,2012년 3분기,Others,임대료
A_2024_00678,QY,201203,,,510006,기타지역,100001,공실률,5.2,%,,서울>기타지역,공실률,2012년 3분기,Others,공실률
A_2024_00680,QY,201203,,,520004,신문로지역,100001,임대료,29.2,천원/㎡,,서울>도심지역>신문로지역,임대료,2012년 3분기,CBD_신문로,임대료
A_2024_00678,QY,201203,,,520004,신문로지역,100001,공실률,9.6,%,,서울>도심지역>신문로지역,공실률,2012년 3분기,CBD_신문로,공실률
A_2024_00680,QY,201203,,,520005,우정국로지역,100001,임대료,28.1,천원/㎡,,서울>도심지역>우정국로지역,임대료,2012년 3분기,CBD_우정국로,임대료
A_2024_00678,QY,201203,,,520005,우정국로지역,100001,공실률,12.4,%,,서울>도심지역>우정국로지역,공실률,2012년 3분기,CBD_우정국로,공실률
A_2024_00680,QY,201203,,,520006,무교지역,100001,임대료,23.5,천원/㎡,,서울>도심지역>무교지역,임대료,2012년 3분기,CBD_무교,임대료
A_2024_00678,QY,201203,,,520006,무교지역,100001,공실률,5.6,%,,서울>도심지역>무교지역,공실률,2012년 3분기,CBD_무교,공실률
A_2024_00680,QY,201203,,,520007,청계지역,100001,임대료,23.3,천원/㎡,,서울>도심지역>청계지역,임대료,2012년 3분기,CBD_청계,임대료
A_2024_00678,QY,201203,,,520007,청계지역,100001,공실률,1.3,%,,서울>도심지역>청계지역,공실률,2012년 3분기,CBD_청계,공실률
A_2024_00680,QY,201203,,,520008,서울역지역,100001,임대료,22.8,천원/㎡,,서울>도심지역>서울역지역,임대료,2012년 3분기,CBD_서울역,임대료
A_2024_00678,QY,201203,,,520008,서울역지역,100001,공실률,2,%,,서울>도심지역>서울역지역,공실률,2012년 3분기,CBD_서울역,공실률
A_2024_00680,QY,201203,,,520009,남대문지역,100001,임대료,21,천원/㎡,,서울>도심지역>남대문지역,임대료,2012년 3분기,CBD_남대문,임대료
A_2024_00678,QY,201203,,,520009,남대문지역,100001,공실률,4.6,%,,서울>도심지역>남대문지역,공실률,2012년 3분기,CBD_남대문,공실률
A_2024_00680,QY,201203,,,520010,명동지역,100001,임대료,17.3,천원/㎡,,서울>도심지역>명동지역,임대료,2012년 3분기,CBD_명동,임대료
A_2024_00678,QY,201203,,,520010,명동지역,100001,공실률,9.6,%,,서울>도심지역>명동지역,공실률,2012년 3분기,CBD_명동,공실률
A_2024_00680,QY,201203,,,520011,기타지역,100001,임대료,14.7,천원/㎡,,서울>도심지역>기타지역,임대료,2012년 3분기,CBD_기타,임대료
A_2024_00678,QY,201203,,,520011,기타지역,100001,공실률,6.6,%,,서울>도심지역>기타지역,공실률,2012년 3분기,CBD_기타,공실률
A_2024_00680,QY,201203,,,520013,마포지역,100001,임대료,14.6,천원/㎡,,서울>여의도마포지역>마포지역,임대료,2012년 3분기,YBD_마포,임대료
A_2024_00678,QY,201203,,,520013,마포지역,100001,공실률,5,%,,서울>여의도마포지역>마포지역,공실률,2012년 3분기,YBD_마포,공실률
A_2024_00680,QY,201203,,,520014,국회앞지역,100001,임대료,11.1,천원/㎡,,서울>여의도마포지역>국회앞지역,임대료,2012년 3분기,YBD_국회앞,임대료
A_2024_00678,QY,201203,,,520014,국회앞지역,100001,공실률,5.9,%,,서울>여의도마포지역>국회앞지역,공실률,2012년 3분기,YBD_국회앞,공실률
A_2024_00680,QY,201203,,,520015,여의도중앙지역,100001,임대료,17.4,천원/㎡,,서울>여의도마포지역>여의도중앙지역,임대료,2012년 3분기,YBD_여의도중앙,임대료
A_2024_00678,QY,201203,,,520015,여의도중앙지역,100001,공실률,1.7,%,,서울>여의도마포지역>여의도중앙지역,공실률,2012년 3분기,YBD_여의도중앙,공실률
A_2024_00680,QY,201203,,,520016,증권거래소지역,100001,임대료,21,천원/㎡,,서울>여의도마포지역>증권거래소지역,임대료,2012년 3분기,YBD_증권거래소,임대료
A_2024_00678,QY,201203,,,520016,증권거래소지역,100001,공실률,5.9,%,,서울>여의도마포지역>증권거래소지역,공실률,2012년 3분기,YBD_증권거래소,공실률
A_2024_00680,QY,201203,,,520017,영등포지역,100001,임대료,12.5,천원/㎡,,서울>여의도마포지역>영등포지역,임대료,2012년 3분기,YBD_영등포,임대료
A_2024_00678,QY,201203,,,520017,영등포지역,100001,공실률,5,%,,서울>여의도마포지역>영등포지역,공실률,2012년 3분기,YBD_영등포,공실률
A_2024_00680,QY,201203,,,520019,방배지역,100001,임대료,16.1,천원/㎡,,서울>강남지역>방배지역,임대료,2012년 3분기,GBD_방배,임대료
A_2024_00678,QY,201203,,,520019,방배지역,100001,공실률,8.9,%,,서울>강남지역>방배지역,공실률,2012년 3분기,GBD_방배,공실률
A_2024_00680,QY,201203,,,520020,서초지역,100001,임대료,22.3,천원/㎡,,서울>강남지역>서초지역,임대료,2012년 3분기,GBD_서초,임대료
A_2024_00678,QY,201203,,,520020,서초지역,100001,공실률,7.7,%,,서울>강남지역>서초지역,공실률,2012년 3분기,GBD_서초,공실률
A_2024_00680,QY,201203,,,520021,도산로지역,100001,임대료,18.5,천원/㎡,,서울>강남지역>도산로지역,임대료,2012년 3분기,GBD_도산대로,임대료
A_2024_00678,QY,201203,,,520021,도산로지역,100001,공실률,6.5,%,,서울>강남지역>도산로지역,공실률,2012년 3분기,GBD_도산대로,공실률
A_2024_00680,QY,201203,,,520022,역삼북부지역,100001,임대료,27.6,천원/㎡,,서울>강남지역>역삼북부지역,임대료,2012년 3분기,GBD_역삼북부,임대료
A_2024_00678,QY,201203,,,520022,역삼북부지역,100001,공실률,2.7,%,,서울>강남지역>역삼북부지역,공실률,2012년 3분기,GBD_역삼북부,공실률
A_2024_00680,QY,201203,,,520023,선릉북부지역,100001,임대료,18.3,천원/㎡,,서울>강남지역>선릉북부지역,임대료,2012년 3분기,GBD_선릉북부,임대료
A_2024_00678,QY,201203,,,520023,선릉북부지역,100001,공실률,6.2,%,,서울>강남지역>선릉북부지역,공실률,2012년 3분기,GBD_선릉북부,공실률
A_2024_00680,QY,201203,,,520024,삼성북부지역,100001,임대료,23.1,천원/㎡,,서울>강남지역>삼성북부지역,임대료,2012년 3분기,GBD_삼성북부,임대료
A_2024_00678,QY,201203,,,520024,삼성북부지역,100001,공실률,5.1,%,,서울>강남지역>삼성북부지역,공실률,2012년 3분기,GBD_삼성북부,공실률
A_2024_00680,QY,201203,,,520025,역삼남부지역,100001,임대료,17.9,천원/㎡,,서울>강남지역>역삼남부지역,임대료,2012년 3분기,GBD_역삼남부,임대료
A_2024_00678,QY,201203,,,520025,역삼남부지역,100001,공실률,14.5,%,,서울>강남지역>역삼남부지역,공실률,2012년 3분기,GBD_역삼남부,공실률
A_2024_00680,QY,201203,,,520026,선릉남부지역,100001,임대료,20.8,천원/㎡,,서울>강남지역>선릉남부지역,임대료,2012년 3분기,GBD_선릉남부,임대료
A_2024_00678,QY,201203,,,520026,선릉남부지역,100001,공실률,2.1,%,,서울>강남지역>선릉남부지역,공실률,2012년 3분기,GBD_선릉남부,공실률
A_2024_00680,QY,201203,,,520027,삼성남부지역,100001,임대료,26.5,천원/㎡,,서울>강남지역>삼성남부지역,임대료,2012년 3분기,GBD_삼성남부,임대료
A_2024_00678,QY,201203,,,520027,삼성남부지역,100001,공실률,8.3,%,,서울>강남지역>삼성남부지역,공실률,2012년 3분기,GBD_삼성남부,공실률
A_2024_00680,QY,201203,,,520028,양재지역,100001,임대료,17.2,천원/㎡,,서울>강남지역>양재지역,임대료,2012년 3분기,GBD_양재,임대료
A_2024_00678,QY,201203,,,520028,양재지역,100001,공실률,5.2,%,,서울>강남지역>양재지역,공실률,2012년 3분기,GBD_양재,공실률
A_2024_00680,QY,201203,,,520029,송파지역,100001,임대료,15.5,천원/㎡,,서울>강남지역>송파지역,임대료,2012년 3분기,GBD_송파,임대료
A_2024_00678,QY,201203,,,520029,송파지역,100001,공실률,5,%,,서울>강남지역>송파지역,공실률,2012년 3분기,GBD_송파,공실률
A_2024_00680,QY,201203,,,520031,충정로지역,100001,임대료,18.6,천원/㎡,,서울>기타지역>충정로지역,임대료,2012년 3분기,Others_충정로,임대료
A_2024_00678,QY,201203,,,520031,충정로지역,100001,공실률,1.4,%,,서울>기타지역>충정로지역,공실률,2012년 3분기,Others_충정로,공실률
A_2024_00680,QY,201203,,,520032,노원지역,100001,임대료,12.3,천원/㎡,,서울>기타지역>노원지역,임대료,2012년 3분기,Others_노원,임대료
A_2024_00678,QY,201203,,,520032,노원지역,100001,공실률,2,%,,서울>기타지역>노원지역,공실률,2012년 3분기,Others_노원,공실률
A_2024_00680,QY,201203,,,520033,동대문성동지역,100001,임대료,9.6,천원/㎡,,서울>기타지역>동대문성동지역,임대료,2012년 3분기,Others_동대문성동,임대료
A_2024_00678,QY,201203,,,520033,동대문성동지역,100001,공실률,5.7,%,,서울>기타지역>동대문성동지역,공실률,2012년 3분기,Others_동대문성동,공실률
A_2024_00680,QY,201203,,,520034,용산지역,100001,임대료,24.9,천원/㎡,,서울>기타지역>용산지역,임대료,2012년 3분기,Others_용산,임대료
A_2024_00678,QY,201203,,,520034,용산지역,100001,공실률,1.9,%,,서울>기타지역>용산지역,공실률,2012년 3분기,Others_용산,공실률
A_2024_00680,QY,201203,,,520035,강서목동지역,100001,임대료,13.1,천원/㎡,,서울>기타지역>강서목동지역,임대료,2012년 3분기,Others_목동,임대료
A_2024_00678,QY,201203,,,520035,강서목동지역,100001,공실률,10.4,%,,서울>기타지역>강서목동지역,공실률,2012년 3분기,Others_목동,공실률
A_2024_00680,QY,201203,,,520036,구로지역,100001,임대료,9.8,천원/㎡,,서울>기타지역>구로지역,임대료,2012년 3분기,Others_구로,임대료
A_2024_00678,QY,201203,,,520036,구로지역,100001,공실률,14.3,%,,서울>기타지역>구로지역,공실률,2012년 3분기,Others_구로,공실률
A_2024_00680,QY,201203,,,520037,사당지역,100001,임대료,10.8,천원/㎡,,서울>기타지역>사당지역,임대료,2012년 3분기,Others_사당,임대료
A_2024_00678,QY,201203,,,520037,사당지역,100001,공실률,3.3,%,,서울>기타지역>사당지역,공실률,2012년 3분기,Others_사당,공실률
A_2024_00680,QY,201203,,,520038,천호지역,100001,임대료,10.8,천원/㎡,,서울>기타지역>천호지역,임대료,2012년 3분기,Others_천호,임대료
A_2024_00678,QY,201203,,,520038,천호지역,100001,공실률,11.3,%,,서울>기타지역>천호지역,공실률,2012년 3분기,Others_천호,공실률
A_2024_00680,QY,201204,,,500002,서울,100001,임대료,20.7,천원/㎡,,서울,임대료,2012년 4분기,서울전체,임대료
A_2024_00678,QY,201204,,,500002,서울,100001,공실률,6.3,%,,서울,공실률,2012년 4분기,서울전체,공실률
A_2024_00680,QY,201204,,,510003,도심지역,100001,임대료,24.3,천원/㎡,,서울>도심지역,임대료,2012년 4분기,CBD,임대료
A_2024_00678,QY,201204,,,510003,도심지역,100001,공실률,7.2,%,,서울>도심지역,공실률,2012년 4분기,CBD,공실률
A_2024_00680,QY,201204,,,510004,여의도마포지역,100001,임대료,17,천원/㎡,,서울>여의도마포지역,임대료,2012년 4분기,YBD,임대료
A_2024_00678,QY,201204,,,510004,여의도마포지역,100001,공실률,6.1,%,,서울>여의도마포지역,공실률,2012년 4분기,YBD,공실률
A_2024_00680,QY,201204,,,510005,강남지역,100001,임대료,21.3,천원/㎡,,서울>강남지역,임대료,2012년 4분기,GBD,임대료
A_2024_00678,QY,201204,,,510005,강남지역,100001,공실률,6.2,%,,서울>강남지역,공실률,2012년 4분기,GBD,공실률
A_2024_00680,QY,201204,,,510006,기타지역,100001,임대료,15.4,천원/㎡,,서울>기타지역,임대료,2012년 4분기,Others,임대료
A_2024_00678,QY,201204,,,510006,기타지역,100001,공실률,5.3,%,,서울>기타지역,공실률,2012년 4분기,Others,공실률
A_2024_00680,QY,201204,,,520004,신문로지역,100001,임대료,29.2,천원/㎡,,서울>도심지역>신문로지역,임대료,2012년 4분기,CBD_신문로,임대료
A_2024_00678,QY,201204,,,520004,신문로지역,100001,공실률,9.4,%,,서울>도심지역>신문로지역,공실률,2012년 4분기,CBD_신문로,공실률
A_2024_00680,QY,201204,,,520005,우정국로지역,100001,임대료,28.1,천원/㎡,,서울>도심지역>우정국로지역,임대료,2012년 4분기,CBD_우정국로,임대료
A_2024_00678,QY,201204,,,520005,우정국로지역,100001,공실률,11.8,%,,서울>도심지역>우정국로지역,공실률,2012년 4분기,CBD_우정국로,공실률
A_2024_00680,QY,201204,,,520006,무교지역,100001,임대료,23.5,천원/㎡,,서울>도심지역>무교지역,임대료,2012년 4분기,CBD_무교,임대료
A_2024_00678,QY,201204,,,520006,무교지역,100001,공실률,5.6,%,,서울>도심지역>무교지역,공실률,2012년 4분기,CBD_무교,공실률
A_2024_00680,QY,201204,,,520007,청계지역,100001,임대료,23.3,천원/㎡,,서울>도심지역>청계지역,임대료,2012년 4분기,CBD_청계,임대료
A_2024_00678,QY,201204,,,520007,청계지역,100001,공실률,5.8,%,,서울>도심지역>청계지역,공실률,2012년 4분기,CBD_청계,공실률
A_2024_00680,QY,201204,,,520008,서울역지역,100001,임대료,22.8,천원/㎡,,서울>도심지역>서울역지역,임대료,2012년 4분기,CBD_서울역,임대료
A_2024_00678,QY,201204,,,520008,서울역지역,100001,공실률,2,%,,서울>도심지역>서울역지역,공실률,2012년 4분기,CBD_서울역,공실률
A_2024_00680,QY,201204,,,520009,남대문지역,100001,임대료,21,천원/㎡,,서울>도심지역>남대문지역,임대료,2012년 4분기,CBD_남대문,임대료
A_2024_00678,QY,201204,,,520009,남대문지역,100001,공실률,4.6,%,,서울>도심지역>남대문지역,공실률,2012년 4분기,CBD_남대문,공실률
A_2024_00680,QY,201204,,,520010,명동지역,100001,임대료,17.4,천원/㎡,,서울>도심지역>명동지역,임대료,2012년 4분기,CBD_명동,임대료
A_2024_00678,QY,201204,,,520010,명동지역,100001,공실률,9.6,%,,서울>도심지역>명동지역,공실률,2012년 4분기,CBD_명동,공실률
A_2024_00680,QY,201204,,,520011,기타지역,100001,임대료,14.7,천원/㎡,,서울>도심지역>기타지역,임대료,2012년 4분기,CBD_기타,임대료
A_2024_00678,QY,201204,,,520011,기타지역,100001,공실률,6.6,%,,서울>도심지역>기타지역,공실률,2012년 4분기,CBD_기타,공실률
A_2024_00680,QY,201204,,,520013,마포지역,100001,임대료,14.5,천원/㎡,,서울>여의도마포지역>마포지역,임대료,2012년 4분기,YBD_마포,임대료
A_2024_00678,QY,201204,,,520013,마포지역,100001,공실률,4.5,%,,서울>여의도마포지역>마포지역,공실률,2012년 4분기,YBD_마포,공실률
A_2024_00680,QY,201204,,,520014,국회앞지역,100001,임대료,11.1,천원/㎡,,서울>여의도마포지역>국회앞지역,임대료,2012년 4분기,YBD_국회앞,임대료
A_2024_00678,QY,201204,,,520014,국회앞지역,100001,공실률,8.6,%,,서울>여의도마포지역>국회앞지역,공실률,2012년 4분기,YBD_국회앞,공실률
A_2024_00680,QY,201204,,,520015,여의도중앙지역,100001,임대료,17.7,천원/㎡,,서울>여의도마포지역>여의도중앙지역,임대료,2012년 4분기,YBD_여의도중앙,임대료
A_2024_00678,QY,201204,,,520015,여의도중앙지역,100001,공실률,3.1,%,,서울>여의도마포지역>여의도중앙지역,공실률,2012년 4분기,YBD_여의도중앙,공실률
A_2024_00680,QY,201204,,,520016,증권거래소지역,100001,임대료,19.9,천원/㎡,,서울>여의도마포지역>증권거래소지역,임대료,2012년 4분기,YBD_증권거래소,임대료
A_2024_00678,QY,201204,,,520016,증권거래소지역,100001,공실률,6.9,%,,서울>여의도마포지역>증권거래소지역,공실률,2012년 4분기,YBD_증권거래소,공실률
A_2024_00680,QY,201204,,,520017,영등포지역,100001,임대료,12.8,천원/㎡,,서울>여의도마포지역>영등포지역,임대료,2012년 4분기,YBD_영등포,임대료
A_2024_00678,QY,201204,,,520017,영등포지역,100001,공실률,10.2,%,,서울>여의도마포지역>영등포지역,공실률,2012년 4분기,YBD_영등포,공실률
A_2024_00680,QY,201204,,,520019,방배지역,100001,임대료,16.1,천원/㎡,,서울>강남지역>방배지역,임대료,2012년 4분기,GBD_방배,임대료
A_2024_00678,QY,201204,,,520019,방배지역,100001,공실률,8.7,%,,서울>강남지역>방배지역,공실률,2012년 4분기,GBD_방배,공실률
A_2024_00680,QY,201204,,,520020,서초지역,100001,임대료,22.3,천원/㎡,,서울>강남지역>서초지역,임대료,2012년 4분기,GBD_서초,임대료
A_2024_00678,QY,201204,,,520020,서초지역,100001,공실률,5.7,%,,서울>강남지역>서초지역,공실률,2012년 4분기,GBD_서초,공실률
A_2024_00680,QY,201204,,,520021,도산로지역,100001,임대료,18.5,천원/㎡,,서울>강남지역>도산로지역,임대료,2012년 4분기,GBD_도산대로,임대료
A_2024_00678,QY,201204,,,520021,도산로지역,100001,공실률,4.5,%,,서울>강남지역>도산로지역,공실률,2012년 4분기,GBD_도산대로,공실률
A_2024_00680,QY,201204,,,520022,역삼북부지역,100001,임대료,27.6,천원/㎡,,서울>강남지역>역삼북부지역,임대료,2012년 4분기,GBD_역삼북부,임대료
A_2024_00678,QY,201204,,,520022,역삼북부지역,100001,공실률,2.7,%,,서울>강남지역>역삼북부지역,공실률,2012년 4분기,GBD_역삼북부,공실률
A_2024_00680,QY,201204,,,520023,선릉북부지역,100001,임대료,18.4,천원/㎡,,서울>강남지역>선릉북부지역,임대료,2012년 4분기,GBD_선릉북부,임대료
A_2024_00678,QY,201204,,,520023,선릉북부지역,100001,공실률,5,%,,서울>강남지역>선릉북부지역,공실률,2012년 4분기,GBD_선릉북부,공실률
A_2024_00680,QY,201204,,,520024,삼성북부지역,100001,임대료,23.1,천원/㎡,,서울>강남지역>삼성북부지역,임대료,2012년 4분기,GBD_삼성북부,임대료
A_2024_00678,QY,201204,,,520024,삼성북부지역,100001,공실률,7.7,%,,서울>강남지역>삼성북부지역,공실률,2012년 4분기,GBD_삼성북부,공실률
A_2024_00680,QY,201204,,,520025,역삼남부지역,100001,임대료,17.9,천원/㎡,,서울>강남지역>역삼남부지역,임대료,2012년 4분기,GBD_역삼남부,임대료
A_2024_00678,QY,201204,,,520025,역삼남부지역,100001,공실률,14.6,%,,서울>강남지역>역삼남부지역,공실률,2012년 4분기,GBD_역삼남부,공실률
A_2024_00680,QY,201204,,,520026,선릉남부지역,100001,임대료,20.8,천원/㎡,,서울>강남지역>선릉남부지역,임대료,2012년 4분기,GBD_선릉남부,임대료
A_2024_00678,QY,201204,,,520026,선릉남부지역,100001,공실률,4,%,,서울>강남지역>선릉남부지역,공실률,2012년 4분기,GBD_선릉남부,공실률
A_2024_00680,QY,201204,,,520027,삼성남부지역,100001,임대료,26.5,천원/㎡,,서울>강남지역>삼성남부지역,임대료,2012년 4분기,GBD_삼성남부,임대료
A_2024_00678,QY,201204,,,520027,삼성남부지역,100001,공실률,8.2,%,,서울>강남지역>삼성남부지역,공실률,2012년 4분기,GBD_삼성남부,공실률
